funcao_objetivo;problema;modelo;ordem_sol
69;ID001_M003_J004;manne;1
51;ID001_M003_J004;manne;2
31;ID001_M003_J004;manne;3
29;ID001_M003_J004;manne;4
33;ID001_M003_J004;manne;5
33;ID001_M003_J004;minla_fav;1
31;ID001_M003_J004;minla_fav;2
29.000000000000004;ID001_M003_J004;minla_fav;3
69;ID002_M003_J005;manne;1
34;ID002_M003_J005;manne;2
33;ID002_M003_J005;manne;3
37;ID002_M003_J005;minla_fav;1
33;ID002_M003_J005;minla_fav;2
1260;ID003_M015_J015;manne;1
1270;ID003_M015_J015;manne;2
1248;ID003_M015_J015;manne;3
1487.0000000000002;ID003_M015_J015;manne;4
1214.0000000000005;ID003_M015_J015;manne;5
1244;ID003_M015_J015;manne;6
1232;ID003_M015_J015;manne;7
1307;ID003_M015_J015;manne;8
1240;ID003_M015_J015;manne;9
1249;ID003_M015_J015;manne;10
1466;ID003_M015_J015;manne;11
1273.9999999950001;ID003_M015_J015;manne;12
1407.9999999999998;ID003_M015_J015;manne;13
1228;ID003_M015_J015;manne;14
1250;ID003_M015_J015;manne;15
1271;ID003_M015_J015;manne;16
1246;ID003_M015_J015;manne;17
1262;ID003_M015_J015;manne;18
1303.9999999999993;ID003_M015_J015;manne;19
1337.0000000000005;ID003_M015_J015;manne;20
9634.9999999999982;ID003_M015_J015;manne;21
1324.9999999999998;ID003_M015_J015;manne;22
1385;ID003_M015_J015;manne;23
1270;ID003_M015_J015;manne;24
1210.000000000003;ID003_M015_J015;manne;25
1227.0000000000014;ID003_M015_J015;manne;26
1276;ID003_M015_J015;manne;27
1266.9999999999998;ID003_M015_J015;manne;28
9371.9999999719857;ID003_M015_J015;manne;29
1221.9999999900001;ID003_M015_J015;manne;30
1266.9999999999998;ID003_M015_J015;manne;31
1410.9999999999998;ID003_M015_J015;manne;32
1385;ID003_M015_J015;manne;33
1433;ID003_M015_J015;manne;34
1575.9999998379042;ID003_M015_J015;manne;35
1338.0000000000034;ID003_M015_J015;manne;36
1266;ID003_M015_J015;manne;37
1434;ID003_M015_J015;manne;38
1366;ID003_M015_J015;manne;39
1236;ID003_M015_J015;manne;40
1336.0000000000005;ID003_M015_J015;manne;41
1225.0000000000011;ID003_M015_J015;manne;42
1312.0000000000002;ID003_M015_J015;manne;43
1310.0000000000002;ID003_M015_J015;manne;44
1212.0000000000002;ID003_M015_J015;manne;45
1217.0000000000032;ID003_M015_J015;manne;46
1415.9999998378989;ID003_M015_J015;manne;47
1278;ID003_M015_J015;manne;48
1216.0000000000002;ID003_M015_J015;manne;49
1222.9999999999995;ID003_M015_J015;manne;50
1272;ID003_M015_J015;manne;51
1522;ID003_M015_J015;manne;52
1299.9999999999998;ID003_M015_J015;manne;53
1273;ID003_M015_J015;manne;54
1413.9999999999998;ID003_M015_J015;manne;55
1257;ID003_M015_J015;manne;56
1681;ID003_M015_J015;manne;57
1211.0000000000005;ID003_M015_J015;manne;58
1247.9999999999998;ID003_M015_J015;manne;59
1324.0000000000005;ID003_M015_J015;manne;60
1278.9999999999995;ID003_M015_J015;manne;61
1241;ID003_M015_J015;manne;62
1256;ID003_M015_J015;manne;63
1233;ID003_M015_J015;manne;64
1242;ID003_M015_J015;manne;65
1297.0000000000002;ID003_M015_J015;manne;66
1261;ID003_M015_J015;manne;67
1320;ID003_M015_J015;manne;68
1252;ID003_M015_J015;manne;69
1297.0000000000002;ID003_M015_J015;manne;70
1220;ID003_M015_J015;manne;71
1318.9999999999993;ID003_M015_J015;manne;72
1272.999999997;ID003_M015_J015;manne;73
1380.0000000000005;ID003_M015_J015;manne;74
1226.0000000000005;ID003_M015_J015;manne;75
1225.0000000000011;ID003_M015_J015;manne;76
1421.9999998378989;ID003_M015_J015;manne;77
1235;ID003_M015_J015;manne;78
1230;ID003_M015_J015;manne;79
1221;ID003_M015_J015;manne;80
1322;ID003_M015_J015;manne;81
1253;ID003_M015_J015;manne;82
1267;ID003_M015_J015;minla_fav;1
1290.0000000000018;ID003_M015_J015;minla_fav;2
1257.9999999999991;ID003_M015_J015;minla_fav;3
1507;ID003_M015_J015;minla_fav;4
1215;ID003_M015_J015;minla_fav;5
1254.9999998771029;ID003_M015_J015;minla_fav;6
1235.0000000000043;ID003_M015_J015;minla_fav;7
1324;ID003_M015_J015;minla_fav;8
1248.0000000000014;ID003_M015_J015;minla_fav;9
1258;ID003_M015_J015;minla_fav;10
1494;ID003_M015_J015;minla_fav;11
1304;ID003_M015_J015;minla_fav;12
1382.999999999;ID003_M015_J015;minla_fav;13
1233.9999999980027;ID003_M015_J015;minla_fav;14
1258.0000000000011;ID003_M015_J015;minla_fav;15
1293.0000000000018;ID003_M015_J015;minla_fav;16
1255.0000000000011;ID003_M015_J015;minla_fav;17
1273;ID003_M015_J015;minla_fav;18
1321.999999999;ID003_M015_J015;minla_fav;19
1350.999999999;ID003_M015_J015;minla_fav;20
1698;ID003_M015_J015;minla_fav;21
1343;ID003_M015_J015;minla_fav;22
1361.999999998;ID003_M015_J015;minla_fav;23
1289.0000000000018;ID003_M015_J015;minla_fav;24
1210;ID003_M015_J015;minla_fav;25
1233;ID003_M015_J015;minla_fav;26
1311.0000000000002;ID003_M015_J015;minla_fav;27
1286.0000000000018;ID003_M015_J015;minla_fav;28
1562;ID003_M015_J015;minla_fav;29
1226.9999999999998;ID003_M015_J015;minla_fav;30
1280;ID003_M015_J015;minla_fav;31
1385.999999999;ID003_M015_J015;minla_fav;32
1375;ID003_M015_J015;minla_fav;33
1449;ID003_M015_J015;minla_fav;34
1535;ID003_M015_J015;minla_fav;35
1357.999999999;ID003_M015_J015;minla_fav;36
1286;ID003_M015_J015;minla_fav;37
1463.999999999;ID003_M015_J015;minla_fav;38
1367.999999998;ID003_M015_J015;minla_fav;39
1247.0000000000014;ID003_M015_J015;minla_fav;40
1348.9999999920001;ID003_M015_J015;minla_fav;41
1230;ID003_M015_J015;minla_fav;42
1335;ID003_M015_J015;minla_fav;43
1326.000000000002;ID003_M015_J015;minla_fav;44
1213;ID003_M015_J015;minla_fav;45
1216;ID003_M015_J015;minla_fav;46
1395;ID003_M015_J015;minla_fav;47
1311.0000000000002;ID003_M015_J015;minla_fav;48
1215;ID003_M015_J015;minla_fav;49
1226.9999999999998;ID003_M015_J015;minla_fav;50
1295;ID003_M015_J015;minla_fav;51
1533;ID003_M015_J015;minla_fav;52
1318.999999999;ID003_M015_J015;minla_fav;53
1303.0000000000018;ID003_M015_J015;minla_fav;54
1388;ID003_M015_J015;minla_fav;55
1265.0000000000005;ID003_M015_J015;minla_fav;56
1550;ID003_M015_J015;minla_fav;57
1213;ID003_M015_J015;minla_fav;58
1257;ID003_M015_J015;minla_fav;59
1341;ID003_M015_J015;minla_fav;60
1312.0000000000014;ID003_M015_J015;minla_fav;61
1249.0000000000014;ID003_M015_J015;minla_fav;62
1262;ID003_M015_J015;minla_fav;63
1236.0000000000027;ID003_M015_J015;minla_fav;64
1254.0000000000011;ID003_M015_J015;minla_fav;65
1314;ID003_M015_J015;minla_fav;66
1270;ID003_M015_J015;minla_fav;67
1339.0000000000018;ID003_M015_J015;minla_fav;68
1259;ID003_M015_J015;minla_fav;69
1315;ID003_M015_J015;minla_fav;70
1221;ID003_M015_J015;minla_fav;71
1338.000000000002;ID003_M015_J015;minla_fav;72
1302.0000000000027;ID003_M015_J015;minla_fav;73
1369.0000000000002;ID003_M015_J015;minla_fav;74
1230.999999877102;ID003_M015_J015;minla_fav;75
1228.9999998779003;ID003_M015_J015;minla_fav;76
1428;ID003_M015_J015;minla_fav;77
1242;ID003_M015_J015;minla_fav;78
1235.0000000000043;ID003_M015_J015;minla_fav;79
1222;ID003_M015_J015;minla_fav;80
1341;ID003_M015_J015;minla_fav;81
1261;ID003_M015_J015;minla_fav;82
1265;ID004_M015_J015;manne;1
1289.9999999890001;ID004_M015_J015;manne;2
1245.9999999820002;ID004_M015_J015;manne;3
1598;ID004_M015_J015;manne;4
1178.9999998844019;ID004_M015_J015;manne;5
1225;ID004_M015_J015;manne;6
1216;ID004_M015_J015;manne;7
1365.9999999959964;ID004_M015_J015;manne;8
1219.9999999999998;ID004_M015_J015;manne;9
1248;ID004_M015_J015;manne;10
1583;ID004_M015_J015;manne;11
1296.9999999989964;ID004_M015_J015;manne;12
1437.9999998106919;ID004_M015_J015;manne;13
1194;ID004_M015_J015;manne;14
1249;ID004_M015_J015;manne;15
1289.9999999890001;ID004_M015_J015;manne;16
1227.999999997;ID004_M015_J015;manne;17
1271;ID004_M015_J015;manne;18
1359.9999999770002;ID004_M015_J015;manne;19
1417;ID004_M015_J015;manne;20
9106.9999999999982;ID004_M015_J015;manne;21
1407;ID004_M015_J015;manne;22
1425.9999999959994;ID004_M015_J015;manne;23
1279;ID004_M015_J015;manne;24
1191.9999999800002;ID004_M015_J015;manne;25
1311.9999999940001;ID004_M015_J015;manne;26
1278;ID004_M015_J015;manne;27
8978.9999999669835;ID004_M015_J015;manne;28
1187.0000000000023;ID004_M015_J015;manne;29
1275;ID004_M015_J015;manne;30
1444;ID004_M015_J015;manne;31
1429.9999999999995;ID004_M015_J015;manne;32
1575.9999999999998;ID004_M015_J015;manne;33
1603;ID004_M015_J015;manne;34
1423;ID004_M015_J015;manne;35
1277;ID004_M015_J015;manne;36
1582;ID004_M015_J015;manne;37
1429;ID004_M015_J015;manne;38
1219;ID004_M015_J015;manne;39
1410.9999999999998;ID004_M015_J015;manne;40
1190.0000000000014;ID004_M015_J015;manne;41
1391.9999999999991;ID004_M015_J015;manne;42
1390.9999999999989;ID004_M015_J015;manne;43
1177.9999999999998;ID004_M015_J015;manne;44
1184;ID004_M015_J015;manne;45
1476;ID004_M015_J015;manne;46
1312.9999999920001;ID004_M015_J015;manne;47
1182.9999999999998;ID004_M015_J015;manne;48
1188;ID004_M015_J015;manne;49
1290.999999996;ID004_M015_J015;manne;50
1600;ID004_M015_J015;manne;51
1329;ID004_M015_J015;manne;52
1294;ID004_M015_J015;manne;53
1462;ID004_M015_J015;manne;54
1264;ID004_M015_J015;manne;55
1642.9999999719921;ID004_M015_J015;manne;56
1177;ID004_M015_J015;manne;57
1245.9999999820002;ID004_M015_J015;manne;58
1401.9999998136916;ID004_M015_J015;manne;59
1323.9999999929998;ID004_M015_J015;manne;60
1221;ID004_M015_J015;manne;61
1258;ID004_M015_J015;manne;62
1217;ID004_M015_J015;manne;63
1224;ID004_M015_J015;manne;64
1325.9999999920005;ID004_M015_J015;manne;65
1266;ID004_M015_J015;manne;66
1393.9999999999991;ID004_M015_J015;manne;67
1252;ID004_M015_J015;manne;68
1327.9999999940001;ID004_M015_J015;manne;69
1185.9999999999995;ID004_M015_J015;manne;70
1392.9999999999991;ID004_M015_J015;manne;71
1291.9999999920001;ID004_M015_J015;manne;72
1429.9999999950001;ID004_M015_J015;manne;73
1190.9999999930001;ID004_M015_J015;manne;74
1188.9999999999995;ID004_M015_J015;manne;75
1575.9999998136916;ID004_M015_J015;manne;76
1218;ID004_M015_J015;manne;77
1196;ID004_M015_J015;manne;78
1187.0000000000023;ID004_M015_J015;manne;79
1396.9999998136907;ID004_M015_J015;manne;80
1257;ID004_M015_J015;manne;81
1273.999999998;ID004_M015_J015;minla_fav;1
1303.0000000000009;ID004_M015_J015;minla_fav;2
1261;ID004_M015_J015;minla_fav;3
1586.9999999959996;ID004_M015_J015;minla_fav;4
1222;ID004_M015_J015;minla_fav;5
1182.0000000000005;ID004_M015_J015;minla_fav;6
1255;ID004_M015_J015;minla_fav;7
1248;ID004_M015_J015;minla_fav;8
1357;ID004_M015_J015;minla_fav;9
1251.999999999;ID004_M015_J015;minla_fav;10
1263.0000000000002;ID004_M015_J015;minla_fav;11
1207;ID004_M015_J015;minla_fav;12
1577;ID004_M015_J015;minla_fav;13
1314;ID004_M015_J015;minla_fav;14
1469;ID004_M015_J015;minla_fav;15
1246;ID004_M015_J015;minla_fav;16
1266;ID004_M015_J015;minla_fav;17
1204;ID004_M015_J015;minla_fav;18
1307;ID004_M015_J015;minla_fav;19
1257;ID004_M015_J015;minla_fav;20
1275.999999999;ID004_M015_J015;minla_fav;21
1351;ID004_M015_J015;minla_fav;22
1410;ID004_M015_J015;minla_fav;23
1892;ID004_M015_J015;minla_fav;24
1402;ID004_M015_J015;minla_fav;25
1420.999999999;ID004_M015_J015;minla_fav;26
1302;ID004_M015_J015;minla_fav;27
1214.0000000000005;ID004_M015_J015;minla_fav;28
1244;ID004_M015_J015;minla_fav;29
1315;ID004_M015_J015;minla_fav;30
1296.9999999950001;ID004_M015_J015;minla_fav;31
1888;ID004_M015_J015;minla_fav;32
1236;ID004_M015_J015;minla_fav;33
1279.999999996;ID004_M015_J015;minla_fav;34
1212;ID004_M015_J015;minla_fav;35
1479;ID004_M015_J015;minla_fav;36
1177;ID004_M015_J015;minla_fav;37
1457.999999999;ID004_M015_J015;minla_fav;38
1570;ID004_M015_J015;minla_fav;39
1658;ID004_M015_J015;minla_fav;40
1410.999999999;ID004_M015_J015;minla_fav;41
1182.0000000000005;ID004_M015_J015;minla_fav;42
1185.9999999940001;ID004_M015_J015;minla_fav;43
1208;ID004_M015_J015;minla_fav;44
1295.999999996;ID004_M015_J015;minla_fav;45
1575;ID004_M015_J015;minla_fav;46
1445;ID004_M015_J015;minla_fav;47
1250.999999999;ID004_M015_J015;minla_fav;48
1405;ID004_M015_J015;minla_fav;49
1241;ID004_M015_J015;minla_fav;50
1206;ID004_M015_J015;minla_fav;51
1191;ID004_M015_J015;minla_fav;52
1370;ID004_M015_J015;minla_fav;53
1361;ID004_M015_J015;minla_fav;54
1218;ID004_M015_J015;minla_fav;55
1230;ID004_M015_J015;minla_fav;56
1563.9999999990005;ID004_M015_J015;minla_fav;57
1193;ID004_M015_J015;minla_fav;58
1333;ID004_M015_J015;minla_fav;59
1228;ID004_M015_J015;minla_fav;60
1190.9999999999984;ID004_M015_J015;minla_fav;61
1189.0000000000016;ID004_M015_J015;minla_fav;62
1196;ID004_M015_J015;minla_fav;63
1237;ID004_M015_J015;minla_fav;64
1308;ID004_M015_J015;minla_fav;65
1603.9999999959996;ID004_M015_J015;minla_fav;66
1206;ID004_M015_J015;minla_fav;67
1346.0000000000009;ID004_M015_J015;minla_fav;68
1311.0000000000009;ID004_M015_J015;minla_fav;69
1497;ID004_M015_J015;minla_fav;70
1272;ID004_M015_J015;minla_fav;71
1198;ID004_M015_J015;minla_fav;72
1737;ID004_M015_J015;minla_fav;73
1216.0000000000005;ID004_M015_J015;minla_fav;74
1209;ID004_M015_J015;minla_fav;75
1194;ID004_M015_J015;minla_fav;76
1258;ID004_M015_J015;minla_fav;77
1383;ID004_M015_J015;minla_fav;78
1177.9999998483017;ID004_M015_J015;minla_fav;79
1341;ID004_M015_J015;minla_fav;80
1253.9999998708045;ID004_M015_J015;minla_fav;81
1273.999999998;ID004_M015_J015;minla_fav;82
1249;ID004_M015_J015;minla_fav;83
1254.9999998708045;ID004_M015_J015;minla_fav;84
1343;ID004_M015_J015;minla_fav;85
1274.999999996;ID004_M015_J015;minla_fav;86
1378;ID004_M015_J015;minla_fav;87
1268;ID004_M015_J015;minla_fav;88
1345;ID004_M015_J015;minla_fav;89
1234;ID004_M015_J015;minla_fav;90
1371.0000000000005;ID004_M015_J015;minla_fav;91
1310;ID004_M015_J015;minla_fav;92
1446.999999997;ID004_M015_J015;minla_fav;93
1242;ID004_M015_J015;minla_fav;94
1239;ID004_M015_J015;minla_fav;95
1184.9999998825001;ID004_M015_J015;minla_fav;96
1564;ID004_M015_J015;minla_fav;97
1249.999999999;ID004_M015_J015;minla_fav;98
1246.9999999810002;ID004_M015_J015;minla_fav;99
1235;ID004_M015_J015;minla_fav;100
1190;ID004_M015_J015;minla_fav;101
1381;ID004_M015_J015;minla_fav;102
1270.0000000000002;ID004_M015_J015;minla_fav;103
1187.9999999930001;ID004_M015_J015;minla_fav;104
1289.0000000000007;ID005_M015_J015;manne;1
1306.9999999850002;ID005_M015_J015;manne;2
1273;ID005_M015_J015;manne;3
1539.9999999999989;ID005_M015_J015;manne;4
1232.0000000000002;ID005_M015_J015;manne;5
1267;ID005_M015_J015;manne;6
1253.9999999999995;ID005_M015_J015;manne;7
1386.9999999999998;ID005_M015_J015;manne;8
1259.0000000000005;ID005_M015_J015;manne;9
1276.0000000000005;ID005_M015_J015;manne;10
1207;ID005_M015_J015;manne;11
1526.9999999999989;ID005_M015_J015;manne;12
1340;ID005_M015_J015;manne;13
1464.9999999989989;ID005_M015_J015;manne;14
1249;ID005_M015_J015;manne;15
1278;ID005_M015_J015;manne;16
1205.0000000000005;ID005_M015_J015;manne;17
1306.9999999900001;ID005_M015_J015;manne;18
1271;ID005_M015_J015;manne;19
1292;ID005_M015_J015;manne;20
1378.0000000000007;ID005_M015_J015;manne;21
1433;ID005_M015_J015;manne;22
8570.9999999999982;ID005_M015_J015;manne;23
1431;ID005_M015_J015;manne;24
1441.9999999990007;ID005_M015_J015;manne;25
1297.999999996;ID005_M015_J015;manne;26
1224.0000000000002;ID005_M015_J015;manne;27
1247;ID005_M015_J015;manne;28
1341;ID005_M015_J015;manne;29
1296.9999999870001;ID005_M015_J015;manne;30
7672.9999999669835;ID005_M015_J015;manne;31
1236;ID005_M015_J015;manne;32
1293;ID005_M015_J015;manne;33
1223;ID005_M015_J015;manne;34
1466.9999999999989;ID005_M015_J015;manne;35
1463;ID005_M015_J015;manne;36
1518.9999999989989;ID005_M015_J015;manne;37
1624.999999999997;ID005_M015_J015;manne;38
1440;ID005_M015_J015;manne;39
1215;ID005_M015_J015;manne;40
1295;ID005_M015_J015;manne;41
1523.9999999999989;ID005_M015_J015;manne;42
1443;ID005_M015_J015;manne;43
1257.0000000000005;ID005_M015_J015;manne;44
1432;ID005_M015_J015;manne;45
1240;ID005_M015_J015;manne;46
1205.0000000000005;ID005_M015_J015;manne;47
1198.9999999950001;ID005_M015_J015;manne;48
1402;ID005_M015_J015;manne;49
1390.9999999999998;ID005_M015_J015;manne;50
1229.9999999999989;ID005_M015_J015;manne;51
1233.0000000000002;ID005_M015_J015;manne;52
1491.9999999999989;ID005_M015_J015;manne;53
1200.0000000000007;ID005_M015_J015;manne;54
1347.9999999999993;ID005_M015_J015;manne;55
1233;ID005_M015_J015;manne;56
1198.0000000000011;ID005_M015_J015;manne;57
1197;ID005_M015_J015;manne;58
1202.9999999999991;ID005_M015_J015;manne;59
1237.9999999870001;ID005_M015_J015;manne;60
1309.0000000000005;ID005_M015_J015;manne;61
1543.9999999999989;ID005_M015_J015;manne;62
1206.0000000000007;ID005_M015_J015;manne;63
1376;ID005_M015_J015;manne;64
1337.0000000000005;ID005_M015_J015;manne;65
1467.9999999999989;ID005_M015_J015;manne;66
1287.9999999999995;ID005_M015_J015;manne;67
1203;ID005_M015_J015;manne;68
1625.9999999999989;ID005_M015_J015;manne;69
1227;ID005_M015_J015;manne;70
1219;ID005_M015_J015;manne;71
1201.0000000000007;ID005_M015_J015;manne;72
1271.9999999999995;ID005_M015_J015;manne;73
1417.0000000000009;ID005_M015_J015;manne;74
1354.9999999999991;ID005_M015_J015;manne;75
1261.9999999999995;ID005_M015_J015;manne;76
1286;ID005_M015_J015;manne;77
1254.9999999999995;ID005_M015_J015;manne;78
1265;ID005_M015_J015;manne;79
1356.999999999998;ID005_M015_J015;manne;80
1291;ID005_M015_J015;manne;81
1413;ID005_M015_J015;manne;82
1279.9999999999998;ID005_M015_J015;manne;83
1363.9999999999993;ID005_M015_J015;manne;84
1235;ID005_M015_J015;manne;85
1407;ID005_M015_J015;manne;86
1334.9999999999989;ID005_M015_J015;manne;87
1448.9999999990007;ID005_M015_J015;manne;88
1241;ID005_M015_J015;manne;89
1238.999999997;ID005_M015_J015;manne;90
1498.9999999989989;ID005_M015_J015;manne;91
1255.9999999999995;ID005_M015_J015;manne;92
1250;ID005_M015_J015;manne;93
1235.9999999840004;ID005_M015_J015;manne;94
1198.0000000000011;ID005_M015_J015;manne;95
1414.0000000000009;ID005_M015_J015;manne;96
1281.9999999999998;ID005_M015_J015;manne;97
1276;ID005_M015_J015;minla_fav;1
1315.0000000000005;ID005_M015_J015;minla_fav;2
1269.9999999999998;ID005_M015_J015;minla_fav;3
1664.9999999999998;ID005_M015_J015;minla_fav;4
1225;ID005_M015_J015;minla_fav;5
1261.0000000000005;ID005_M015_J015;minla_fav;6
1250.0000000000009;ID005_M015_J015;minla_fav;7
1392;ID005_M015_J015;minla_fav;8
1256.0000000000005;ID005_M015_J015;minla_fav;9
1270.0000000000005;ID005_M015_J015;minla_fav;10
1200.9999999999998;ID005_M015_J015;minla_fav;11
1663.9999999999995;ID005_M015_J015;minla_fav;12
1353;ID005_M015_J015;minla_fav;13
1542.9999999999998;ID005_M015_J015;minla_fav;14
1246.0000000000009;ID005_M015_J015;minla_fav;15
1270.0000000000014;ID005_M015_J015;minla_fav;16
1198.0000000000014;ID005_M015_J015;minla_fav;17
1322;ID005_M015_J015;minla_fav;18
1262;ID005_M015_J015;minla_fav;19
1279;ID005_M015_J015;minla_fav;20
1390;ID005_M015_J015;minla_fav;21
1445;ID005_M015_J015;minla_fav;22
1716.9999999999998;ID005_M015_J015;minla_fav;23
1429;ID005_M015_J015;minla_fav;24
1461;ID005_M015_J015;minla_fav;25
1313;ID005_M015_J015;minla_fav;26
1209.9999999950001;ID005_M015_J015;minla_fav;27
1245.0000000000009;ID005_M015_J015;minla_fav;28
1362.9999999979989;ID005_M015_J015;minla_fav;29
1296;ID005_M015_J015;minla_fav;30
1687.9999999960007;ID005_M015_J015;minla_fav;31
1238;ID005_M015_J015;minla_fav;32
1280;ID005_M015_J015;minla_fav;33
1204.9999999950001;ID005_M015_J015;minla_fav;34
1542.9999999999998;ID005_M015_J015;minla_fav;35
1496.9999999999998;ID005_M015_J015;minla_fav;36
1643.9999999980002;ID005_M015_J015;minla_fav;37
1669.9999999999995;ID005_M015_J015;minla_fav;38
1454;ID005_M015_J015;minla_fav;39
1203;ID005_M015_J015;minla_fav;40
1294.0000000000005;ID005_M015_J015;minla_fav;41
1643.9999999980002;ID005_M015_J015;minla_fav;42
1465;ID005_M015_J015;minla_fav;43
1255.0000000000009;ID005_M015_J015;minla_fav;44
1445;ID005_M015_J015;minla_fav;45
1252;ID005_M015_J015;minla_fav;46
1199.0000000000018;ID005_M015_J015;minla_fav;47
1397;ID005_M015_J015;minla_fav;48
1393;ID005_M015_J015;minla_fav;49
1218.9999999999998;ID005_M015_J015;minla_fav;50
1228.9999999999995;ID005_M015_J015;minla_fav;51
1602;ID005_M015_J015;minla_fav;52
1371;ID005_M015_J015;minla_fav;53
1228;ID005_M015_J015;minla_fav;54
1252;ID005_M015_J015;minla_fav;55
1327;ID005_M015_J015;minla_fav;56
1668;ID005_M015_J015;minla_fav;57
1200;ID005_M015_J015;minla_fav;58
1380;ID005_M015_J015;minla_fav;59
1352;ID005_M015_J015;minla_fav;60
1580.9999999999998;ID005_M015_J015;minla_fav;61
1275;ID005_M015_J015;minla_fav;62
1197.0000000000018;ID005_M015_J015;minla_fav;63
1680;ID005_M015_J015;minla_fav;64
1210.9999999999995;ID005_M015_J015;minla_fav;65
1204;ID005_M015_J015;minla_fav;66
1265.0000000000005;ID005_M015_J015;minla_fav;67
1426;ID005_M015_J015;minla_fav;68
1373.999999998;ID005_M015_J015;minla_fav;69
1258.0000000000014;ID005_M015_J015;minla_fav;70
1273;ID005_M015_J015;minla_fav;71
1252;ID005_M015_J015;minla_fav;72
1260.0000000000005;ID005_M015_J015;minla_fav;73
1375;ID005_M015_J015;minla_fav;74
1277.0000000000005;ID005_M015_J015;minla_fav;75
1410;ID005_M015_J015;minla_fav;76
1271.0000000000005;ID005_M015_J015;minla_fav;77
1379;ID005_M015_J015;minla_fav;78
1230;ID005_M015_J015;minla_fav;79
1409;ID005_M015_J015;minla_fav;80
1348;ID005_M015_J015;minla_fav;81
1471;ID005_M015_J015;minla_fav;82
1245;ID005_M015_J015;minla_fav;83
1252;ID005_M015_J015;minla_fav;84
1618.9999999960003;ID005_M015_J015;minla_fav;85
1253;ID005_M015_J015;minla_fav;86
1249;ID005_M015_J015;minla_fav;87
1231;ID005_M015_J015;minla_fav;88
1426;ID005_M015_J015;minla_fav;89
1272;ID005_M015_J015;minla_fav;90
1258;ID006_M015_J015;manne;1
1276;ID006_M015_J015;manne;2
1228;ID006_M015_J015;manne;3
1607;ID006_M015_J015;manne;4
1187.9999999174031;ID006_M015_J015;manne;5
1222;ID006_M015_J015;manne;6
1214;ID006_M015_J015;manne;7
1336;ID006_M015_J015;manne;8
1217.9999999940001;ID006_M015_J015;manne;9
1232;ID006_M015_J015;manne;10
1178;ID006_M015_J015;manne;11
1588;ID006_M015_J015;manne;12
1284;ID006_M015_J015;manne;13
1461.9999999989998;ID006_M015_J015;manne;14
1209.0000000000005;ID006_M015_J015;manne;15
1233;ID006_M015_J015;manne;16
1172.0000000000005;ID006_M015_J015;manne;17
1277;ID006_M015_J015;manne;18
1225;ID006_M015_J015;manne;19
1263;ID006_M015_J015;manne;20
1323;ID006_M015_J015;manne;21
1389.999999998;ID006_M015_J015;manne;22
8244.9999999999982;ID006_M015_J015;manne;23
1384;ID006_M015_J015;manne;24
1415.9999999989991;ID006_M015_J015;manne;25
1275;ID006_M015_J015;manne;26
1182;ID006_M015_J015;manne;27
1209.0000000000005;ID006_M015_J015;manne;28
1284.9999999999998;ID006_M015_J015;manne;29
1270;ID006_M015_J015;manne;30
7982.9999999659849;ID006_M015_J015;manne;31
1193.9999999999995;ID006_M015_J015;manne;32
1264;ID006_M015_J015;manne;33
1181.9999999990005;ID006_M015_J015;manne;34
1464.9999999979996;ID006_M015_J015;manne;35
1459.9999999999998;ID006_M015_J015;manne;36
1551.9999999999995;ID006_M015_J015;manne;37
1755;ID006_M015_J015;manne;38
1401.9999999989991;ID006_M015_J015;manne;39
1178.999999998;ID006_M015_J015;manne;40
1265.0000000000002;ID006_M015_J015;manne;41
1587.0000000000018;ID006_M015_J015;manne;42
1423.999999998;ID006_M015_J015;manne;43
1217.9999999054025;ID006_M015_J015;manne;44
1387;ID006_M015_J015;manne;45
1198;ID006_M015_J015;manne;46
1173;ID006_M015_J015;manne;47
1345;ID006_M015_J015;manne;48
1344;ID006_M015_J015;manne;49
1184.0000000000011;ID006_M015_J015;manne;50
1190;ID006_M015_J015;manne;51
1541.9999999989991;ID006_M015_J015;manne;52
1290;ID006_M015_J015;manne;53
1189.0000000000005;ID006_M015_J015;manne;54
1195.9999998794042;ID006_M015_J015;manne;55
1278;ID006_M015_J015;manne;56
1636;ID006_M015_J015;manne;57
1174.9999999999998;ID006_M015_J015;manne;58
1322;ID006_M015_J015;manne;59
1282;ID006_M015_J015;manne;60
1469;ID006_M015_J015;manne;61
1249;ID006_M015_J015;manne;62
1766;ID006_M015_J015;manne;63
1182.0000000000005;ID006_M015_J015;manne;64
1180;ID006_M015_J015;manne;65
1226.9999999890001;ID006_M015_J015;manne;66
1380;ID006_M015_J015;manne;67
1303.9999999999964;ID006_M015_J015;manne;68
1219.999999998;ID006_M015_J015;manne;69
1243;ID006_M015_J015;manne;70
1215;ID006_M015_J015;manne;71
1221;ID006_M015_J015;manne;72
1308.9999999959998;ID006_M015_J015;manne;73
1262;ID006_M015_J015;manne;74
1349;ID006_M015_J015;manne;75
1237;ID006_M015_J015;manne;76
1316.9999999999982;ID006_M015_J015;manne;77
1192;ID006_M015_J015;manne;78
1347.0000000000005;ID006_M015_J015;manne;79
1280;ID006_M015_J015;manne;80
1430.9999999999998;ID006_M015_J015;manne;81
1202.9999999999998;ID006_M015_J015;manne;82
1196;ID006_M015_J015;manne;83
1549;ID006_M015_J015;manne;84
1216;ID006_M015_J015;manne;85
1213;ID006_M015_J015;manne;86
1193;ID006_M015_J015;manne;87
